fragment_id,page_id,catalog_generation,type_A,action_observe,action_describe,action_recall,action_explain,action_compare,action_classify,action_measure,action_experiment,action_investigate,action_predict,action_infer,action_discuss,action_solve,action_create,action_decide,action_act_on_environment,position_receiver,position_instruction_follower,position_observer,position_experimenter,position_investigator,position_reasoner,position_collaborator,position_decision_maker,position_community_agent,evidence_count_A,uncertain_A,ruleset_version,text_sha256
LTMD-CN5-G1993-VP079-F012,LTMD-CN5-G1993-VP079,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,acaeb395a9c9163c6788ad1edae7edea36e9d7a575b24e887a1664bdb7e0572f
LTMD-CN5-G1993-VP082-F001,LTMD-CN5-G1993-VP082,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,cfd98596fc8c605f21c820576aa85fdd804a5f53f6c680156b6bc0532ddaefd1
LTMD-CN5-G1993-VP082-F002,LTMD-CN5-G1993-VP082,1993,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,fbb62f4b4b5f237ea6cd91a10105c2694dada52bf7760d9e2352af824bd1a809
LTMD-CN5-G1993-VP082-F003,LTMD-CN5-G1993-VP082,1993,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,6582e127f0ee20ee5fba3b8f40a500a07abe6646f69d6b3cfd823fdd5e64b57f
LTMD-CN5-G1993-VP082-F004,LTMD-CN5-G1993-VP082,1993,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,ba661b070552b607c73f8bcdf2eeb1ba5b336a796c101f3c63fa238605d6aa82
LTMD-CN5-G1993-VP082-F005,LTMD-CN5-G1993-VP082,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,83a5fbcb08e18224ecbf1b8e330c1186d64b907518104d3e55e257eed0ab450f
LTMD-CN5-G1993-VP082-F006,LTMD-CN5-G1993-VP082,1993,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,c3fa2035c2129389578d566c3b1286cb429071df0736300db41db290f5feb8f2
LTMD-CN5-G1993-VP082-F007,LTMD-CN5-G1993-VP082,1993,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,2871b1a1b495cafbf25b36912147950dd1b3da1fa692940b177086136b285c9e
LTMD-CN5-G1993-VP082-F008,LTMD-CN5-G1993-VP082,1993,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,59b97e60c4d2c025f87c789b62071e12ac4c695c837aacf8f1dd35dd3ed6c319
LTMD-CN5-G1993-VP082-F009,LTMD-CN5-G1993-VP082,1993,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,1c74fbd9e8eddba91135871a447173c4ffd846bf8e4b253e4036d177092bffcb
LTMD-CN5-G1993-VP082-F010,LTMD-CN5-G1993-VP082,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,68c1b61e37ccbde56f9b0dbdbb799f9785b344098667a9e37734a145ab9c4fde
LTMD-CN5-G1993-VP082-F011,LTMD-CN5-G1993-VP082,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,a33543a086ef2dbe4264429459bd5cf6286bd8e0b523d534cb832d9899d96bb4
LTMD-CN5-G1993-VP083-F001,LTMD-CN5-G1993-VP083,1993,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,e5898e0a714fa9404be7c67e8c3878dd1ea16ca4ed28267b9cf07c8232eb0480
LTMD-CN5-G1993-VP083-F002,LTMD-CN5-G1993-VP083,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,82e6af0eb8462a7a3f5ec49dfc07f4b31e7d21836bb6a811b8fd64ff3ae7694b
LTMD-CN5-G1993-VP083-F003,LTMD-CN5-G1993-VP083,1993,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,72e0cbb68afd1c98ceb7362f46f06ed1df99c57a50e8660888056b9529f3630b
LTMD-CN5-G1993-VP083-F004,LTMD-CN5-G1993-VP083,1993,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,9d060c3debc62df55e82cf6d13d6eda9c88ff6e1a2821a43cb0f0abd2d9d578d
LTMD-CN5-G1993-VP083-F005,LTMD-CN5-G1993-VP083,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,9aef962497ab2ffc266d76b39bc3909d075127dc94a3180f83f1ac63c45345fc
LTMD-CN5-G1993-VP083-F006,LTMD-CN5-G1993-VP083,1993,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,38eeb69168e04e96ec15eaf8de2c50a97ee5ae53b78de5f44864f9ad3b25afd0
LTMD-CN5-G1993-VP083-F007,LTMD-CN5-G1993-VP083,1993,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,c5eceb7fb67333c97a5a6c3c740cc548f24a2f968057b7a1d34ff248e13e6e42
LTMD-CN5-G1993-VP083-F008,LTMD-CN5-G1993-VP083,1993,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,d6fff4576e1b103c9dbb5438fbc15bd8bc41ef613e42e7bb7f595951f20183a7
LTMD-CN5-G1993-VP083-F009,LTMD-CN5-G1993-VP083,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,3921e0e7efd62af0a04cd5f5387f1f8611d535b89fee9307906702cb581adcdb
LTMD-CN5-G1993-VP083-F010,LTMD-CN5-G1993-VP083,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,fa4d8386812310ae58b706fc3ad16a835051c26bdd6f3e78d2b76b04ef13e692
LTMD-CN5-G1993-VP083-F011,LTMD-CN5-G1993-VP083,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,3d08d9f6ac30dbb0e6ef832ba49af611cbb479a5edffc099cb8e7297b2871a66
LTMD-CN5-G1993-VP083-F012,LTMD-CN5-G1993-VP083,1993,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,a60ec90fc32b0dcc277e0db5c016e9c8959b4fba8f0a69f88b137f970b378f0b
LTMD-CN5-G1993-VP083-F013,LTMD-CN5-G1993-VP083,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,f3bcd6577c2719c96d57b2658a983fa116305027e6df43f4b5103fb247d748e7
LTMD-CN5-G1993-VP083-F014,LTMD-CN5-G1993-VP083,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,241c045cfbb77236d518573243db981309aed354bbf7b80433222ac3265d25d2
LTMD-CN5-G1993-VP083-F015,LTMD-CN5-G1993-VP083,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,205393a63c804b7f081f469925b58cb9e0c4de4bce66927f97c4680ed533c094
LTMD-CN5-G1993-VP083-F016,LTMD-CN5-G1993-VP083,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,c7a555cdf72fe9eb2136865a7c9227eb556d3a0ef297493041468c3efdb1689b
LTMD-CN5-G1993-VP083-F017,LTMD-CN5-G1993-VP083,1993,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,49f03ffb981bb244294705fe4bd9f4f977290678feecd3abe115f31fad31c6c3
LTMD-CN5-G1993-VP083-F018,LTMD-CN5-G1993-VP083,1993,instruction,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,RULEA_0.1,a2d4774f83e9991f284c264e24b571fcb362c97769e508619490fec3f77ee635
LTMD-CN5-G1993-VP083-F019,LTMD-CN5-G1993-VP083,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,49eca3959347534023e898109081164ea5a4cb54c1b6b38038494585dcc5708a
LTMD-CN5-G1993-VP083-F020,LTMD-CN5-G1993-VP083,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,f8bdc17beaa865c9dea011169cd1485f95717b0fe9cbd1fa9e5cf1e3368c3fed
LTMD-CN5-G1993-VP083-F021,LTMD-CN5-G1993-VP083,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,d9dd58f822a4c318fb5af817756816b97333ec2293bc104e5b7e7335da83cf5c
LTMD-CN5-G1993-VP083-F022,LTMD-CN5-G1993-VP083,1993,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,3899057c68466900095e52226f6a7ac7123899ec4f59f43e2e2c60b6e8fa9855
LTMD-CN5-G1993-VP083-F023,LTMD-CN5-G1993-VP083,1993,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,44796f8f6543269fd5d632fe5adfae12524328124a080e3d4f9413d2e1aabc84
LTMD-CN5-G1993-VP083-F024,LTMD-CN5-G1993-VP083,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,7e13f71b86f1f905d395f5bf136a190b6d5192623c7ad2a7daa6f0136c38bee2
LTMD-CN5-G1993-VP084-F001,LTMD-CN5-G1993-VP084,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,aaa9402664f1a41f40ebbc52c9993eb66aeb366602958fdfaa283b71e64db123
LTMD-CN5-G1993-VP084-F002,LTMD-CN5-G1993-VP084,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,7b22ee46ba2a1a974bb4120f9a12ab56e6f05902393a5cec975862ac2ab940e0
LTMD-CN5-G1993-VP084-F003,LTMD-CN5-G1993-VP084,1993,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,e69a031e545df31a2d565abba88c770489134c764ba2c150bd65859bf62cdec2
LTMD-CN5-G1993-VP084-F004,LTMD-CN5-G1993-VP084,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,1edc1f2445e61ef8d61c459d92603e74799a3b68538ed662a367d74992818bfe
LTMD-CN5-G1993-VP084-F005,LTMD-CN5-G1993-VP084,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,c646ea57cb504f4876e8922c3fd8360de4483b73f90fe86b917f9f9fac498f7c
LTMD-CN5-G1993-VP084-F006,LTMD-CN5-G1993-VP084,1993,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,33223006d32e2958b92f60ee330c163315f2588be07d4c4a62ea9f78706cadf9
LTMD-CN5-G1993-VP084-F007,LTMD-CN5-G1993-VP084,1993,instruction,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,RULEA_0.1,f55557fb1693b761fa422fa737996532e837efa4b4c4f9e3ad76638a15106ef6
LTMD-CN5-G1993-VP084-F008,LTMD-CN5-G1993-VP084,1993,activity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,31176e471dcb9e52da268bb449319ebf2d4aeae8e9ccd7f041608d87701dede1
LTMD-CN5-G1993-VP084-F009,LTMD-CN5-G1993-VP084,1993,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,8d31c179953d76dbe333dcba82f97acfbc8fe519f4a683f88db244601cf90b86
LTMD-CN5-G1993-VP084-F010,LTMD-CN5-G1993-VP084,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,e73090ebf695651c3ac0d9dcce6c2ef55606a2dd1f839e3323b24ed2513a8b40
LTMD-CN5-G1993-VP084-F011,LTMD-CN5-G1993-VP084,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,af4eeba6097ffa346c8c58b1438e56f599023b4e4cc2d4e88fbee8505759b0d5
LTMD-CN5-G1993-VP084-F012,LTMD-CN5-G1993-VP084,1993,activity;instruction,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,RULEA_0.1,9cc2e1437f8b5e61cdd4bc474657312e680cdea831e842db420415385408477a
LTMD-CN5-G1993-VP084-F013,LTMD-CN5-G1993-VP084,1993,activity;question,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,RULEA_0.1,f3d21c0e2a8ceb57447bbe46feaddaaaaf3cd872fc841fb846f1fce6c1167b65
LTMD-CN5-G1993-VP084-F014,LTMD-CN5-G1993-VP084,1993,activity;question,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,RULEA_0.1,875f917e2df1c908d92ba52529a53104cfbfeda9fb2ccdbed049a2dc9534879d
LTMD-CN5-G1993-VP084-F015,LTMD-CN5-G1993-VP084,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,939cd2048ae0fab93001ccf350fcda84514892e3eb599c772de5b13a1d3d35eb
LTMD-CN5-G1993-VP085-F001,LTMD-CN5-G1993-VP085,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,bb36a641517a2ae7aa1643e7f45f3fe735f3bd96899d6ce8a8b6334f8af1a504
LTMD-CN5-G1993-VP085-F002,LTMD-CN5-G1993-VP085,1993,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,3872d7d1d1b1adb3b2908fec497a592a6f61ffc5cb728bf85078599fedaf9b05
LTMD-CN5-G1993-VP085-F003,LTMD-CN5-G1993-VP085,1993,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,3ae1a34657f0643ab93e2b534696bd8ad7e03a53a6ebb1c39afbd09573232424
LTMD-CN5-G1993-VP085-F004,LTMD-CN5-G1993-VP085,1993,instruction,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,RULEA_0.1,672d4a96ee20b2fdc27e7fb418d776774f9ffe4d87e89c0f4373205a7bc36250
LTMD-CN5-G1993-VP085-F005,LTMD-CN5-G1993-VP085,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,b6de240ecdb30be052ed91e5af689d225545c4a11c389da772445d58c9c89fe4
LTMD-CN5-G1993-VP085-F006,LTMD-CN5-G1993-VP085,1993,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,532e0b273a33db7d538656a6c85dee79541365fa0701232770d5c166d0c15b83
LTMD-CN5-G1993-VP085-F007,LTMD-CN5-G1993-VP085,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,ea81a942564b570f833b8eb1771b63ec360ccabda7dc3d9ab01617c9113cfbab
LTMD-CN5-G1993-VP085-F008,LTMD-CN5-G1993-VP085,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,257a08fca86a6c94c0cdca96e38bd27489e008d47f8dec254bb18f4141033e86
LTMD-CN5-G1993-VP085-F009,LTMD-CN5-G1993-VP085,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,b4944c6ff08dc6f43da2e9c824669b7d927dd1fa976fadc7b456881f51bf5ccc
LTMD-CN5-G1993-VP085-F010,LTMD-CN5-G1993-VP085,1993,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,7e6111aabd9ee2dd4fe867e0f6d1cb51df379d9f41841a6e2981f5c2ec86fca3
LTMD-CN5-G1993-VP085-F011,LTMD-CN5-G1993-VP085,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,ef082316b261e847521569d99823c1ecb7f4a8cb60eb6c9b3cd05c78d576913d
LTMD-CN5-G1993-VP085-F012,LTMD-CN5-G1993-VP085,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,2fa5fab358f9412c3709584f5c2f42a035aa2a80e81a6512a5c7f49869298d0d
LTMD-CN5-G1993-VP085-F013,LTMD-CN5-G1993-VP085,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,3a47100cfeacf339baddda44cde13945b82ac066c1eedde07da9ea9ceae2fba0
LTMD-CN5-G1993-VP086-F001,LTMD-CN5-G1993-VP086,1993,instruction,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,RULEA_0.1,d06d78870594de38ab6e5f1e621a430ad1c0db3a222d43122284fe5ab18b7851
LTMD-CN5-G1993-VP086-F002,LTMD-CN5-G1993-VP086,1993,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,ddcc8d0945541d62fcd4b80fa7bfbc8555bb385326ee55e28fbc767435c3eb00
LTMD-CN5-G1993-VP086-F003,LTMD-CN5-G1993-VP086,1993,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,b3383528c798819fea40ad87f3c5d03f0f287ef5fc878faede4467eacd831346
LTMD-CN5-G1993-VP086-F004,LTMD-CN5-G1993-VP086,1993,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,d07963e3a5caa0d1e5eff8a92053681345923d98c6cad00c438b3343017d18a7
LTMD-CN5-G1993-VP086-F005,LTMD-CN5-G1993-VP086,1993,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,61bac1ef9fc250ff503312603d20016808cc27e3b445b9a2cdc3812a665bd7b6
LTMD-CN5-G1993-VP086-F006,LTMD-CN5-G1993-VP086,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,3a59aa090bfd368f4e3f9968effe011155993c8e4ec19a42d63c9b23562b935c
LTMD-CN5-G1993-VP086-F007,LTMD-CN5-G1993-VP086,1993,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,727eba2b1e73d36b330a9807eec6ee885348856f7b3408e9dc066887027fc02a
LTMD-CN5-G1993-VP086-F008,LTMD-CN5-G1993-VP086,1993,instruction,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,RULEA_0.1,60e329f3b507b1223c1174db4b92c7b6076328ca17eb59650c34ab1a4fb3877c
LTMD-CN5-G1993-VP086-F009,LTMD-CN5-G1993-VP086,1993,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,c6fc202cfa8ae827436cc23ee52ad42a9093038f5396e2d732038219aac5273b
LTMD-CN5-G1993-VP086-F010,LTMD-CN5-G1993-VP086,1993,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,204a48920445614d9be9b9abd1cef18af8f51921898dc0375831fa49b65d88ba
LTMD-CN5-G1993-VP086-F011,LTMD-CN5-G1993-VP086,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,9cce52b0f27d6966f9cb2fa515f9c630eb99d13401a1a1e10ca353b0ef8ba37c
LTMD-CN5-G1993-VP086-F012,LTMD-CN5-G1993-VP086,1993,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,c1f6836b9a8037c637dccd4c6b46a02d4ef434d15891bc36e1084eb80aefb720
LTMD-CN5-G1993-VP086-F013,LTMD-CN5-G1993-VP086,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,454275b33348e1e61b3abe681c96fe1a810ef2d477851499cf8507f541d274a2
LTMD-CN5-G1993-VP087-F001,LTMD-CN5-G1993-VP087,1993,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,a866b48a63d5fa98d6d8d78cc6ed35c40cd07d3d1f684885742fa03c027cf804
LTMD-CN5-G1993-VP087-F002,LTMD-CN5-G1993-VP087,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,802d7098eb5d62014571aa64aded10a107de4dbfd77a8960e05061153b4d6a36
LTMD-CN5-G1993-VP087-F003,LTMD-CN5-G1993-VP087,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,17d72c684d670d229e50167e6a96f13d0f40be1885973d01184089db21843112
LTMD-CN5-G1993-VP087-F004,LTMD-CN5-G1993-VP087,1993,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,ccb9707f25fb7c5ca33064573c8f13ab4ce779fe45a2e7ab194400cfb2560929
LTMD-CN5-G1993-VP087-F005,LTMD-CN5-G1993-VP087,1993,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,58338631ca77b8de84dc3029d8f8c213d50fae61bbb86890891ccfb5bc662d01
LTMD-CN5-G1993-VP087-F006,LTMD-CN5-G1993-VP087,1993,instruction,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,RULEA_0.1,39485101819db2ec7f7f48866d03a3dd9f6ba08b177d2e077400883ada3a33ec
LTMD-CN5-G1993-VP087-F007,LTMD-CN5-G1993-VP087,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,2ac66897d2172ac6eb1cb1bd71e1ddd33dc19ec64cbb6195662ab03c9b13cab8
LTMD-CN5-G1993-VP087-F008,LTMD-CN5-G1993-VP087,1993,question,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,RULEA_0.1,c186b6d469962e5b03444f8cf49a811506879b4a82554ac64ea2930a9cdc0db4
LTMD-CN5-G1993-VP087-F009,LTMD-CN5-G1993-VP087,1993,question,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,7ab2e0b4bc797e77136ca06172bc3f407dfcff9f87567dd72fde30b5d93d03c7
LTMD-CN5-G1993-VP087-F010,LTMD-CN5-G1993-VP087,1993,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,e39c56515dd498054b616ad649d78be2d285d738a99ad979b0ffd68926be805e
LTMD-CN5-G1993-VP087-F011,LTMD-CN5-G1993-VP087,1993,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,5f28f6009e156ae9473f9fedcb20d2b722a68e06de18de3bc22a302d7efdd4fc
LTMD-CN5-G1993-VP087-F012,LTMD-CN5-G1993-VP087,1993,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,0f5edf0b9cda5038ebd5485e8fb6123cd78970bce28635a344ab6b6c42b10ade
LTMD-CN5-G1993-VP087-F013,LTMD-CN5-G1993-VP087,1993,heading,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,49d790c9245cd1919afd678eae80211362d765149994a0bb9d401a4538c9d16b
LTMD-CN5-G1993-VP087-F014,LTMD-CN5-G1993-VP087,1993,expository,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,RULEA_0.1,69c31d5cd039db3610b224f428c9951adf1b8c26fd024be3e83b791a76d174da
LTMD-CN5-G1993-VP087-F015,LTMD-CN5-G1993-VP087,1993,instruction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RULEA_0.1,0bb0264391c4ab281a26d3f5083639699fb9aef7e3e29362e2220544edc8fc8a
