fragment_id,page_id,catalog_generation,candidate_type,source_structure_class,action_jaccard,position_jaccard,action_exact_set,position_exact_set,action_empty_both,position_empty_both,action_size_A,action_size_B,position_size_A,position_size_B,uncertain_A,uncertain_B,stability_stratum,agreement_version
LTMD-CN5-G1993-VP098-F001,LTMD-CN5-G1993-VP098,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP098-F002,LTMD-CN5-G1993-VP098,1993,expository_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP098-F003,LTMD-CN5-G1993-VP098,1993,instruction_candidate,textual,0.0,0.5,0,0,0,0,1,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP098-F004,LTMD-CN5-G1993-VP098,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP098-F005,LTMD-CN5-G1993-VP098,1993,expository_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP098-F006,LTMD-CN5-G1993-VP098,1993,instruction_candidate,textual,0.0,0.0,0,0,0,0,1,0,1,1,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP098-F007,LTMD-CN5-G1993-VP098,1993,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP098-F008,LTMD-CN5-G1993-VP098,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP098-F009,LTMD-CN5-G1993-VP098,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP099-F001,LTMD-CN5-G1993-VP099,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP099-F002,LTMD-CN5-G1993-VP099,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP099-F003,LTMD-CN5-G1993-VP099,1993,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP099-F004,LTMD-CN5-G1993-VP099,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP099-F005,LTMD-CN5-G1993-VP099,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP099-F006,LTMD-CN5-G1993-VP099,1993,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,1,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP099-F007,LTMD-CN5-G1993-VP099,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP099-F008,LTMD-CN5-G1993-VP099,1993,instruction_candidate,textual,0.0,0.5,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP099-F009,LTMD-CN5-G1993-VP099,1993,expository_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP099-F010,LTMD-CN5-G1993-VP099,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP099-F011,LTMD-CN5-G1993-VP099,1993,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP099-F012,LTMD-CN5-G1993-VP099,1993,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP099-F013,LTMD-CN5-G1993-VP099,1993,instruction_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP099-F014,LTMD-CN5-G1993-VP099,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP099-F015,LTMD-CN5-G1993-VP099,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP100-F001,LTMD-CN5-G1993-VP100,1993,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP100-F002,LTMD-CN5-G1993-VP100,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP100-F003,LTMD-CN5-G1993-VP100,1993,expository_candidate,textual,1.0,0.5,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP100-F004,LTMD-CN5-G1993-VP100,1993,instruction_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP100-F005,LTMD-CN5-G1993-VP100,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP100-F006,LTMD-CN5-G1993-VP100,1993,instruction_candidate,textual,0.0,0.0,0,0,0,0,1,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP100-F007,LTMD-CN5-G1993-VP100,1993,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP100-F008,LTMD-CN5-G1993-VP100,1993,instruction_candidate,textual,0.333333,0.5,0,0,0,0,1,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP100-F009,LTMD-CN5-G1993-VP100,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP100-F010,LTMD-CN5-G1993-VP100,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP100-F011,LTMD-CN5-G1993-VP100,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP100-F012,LTMD-CN5-G1993-VP100,1993,instruction_candidate,textual,0.0,0.0,0,0,0,0,1,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP100-F013,LTMD-CN5-G1993-VP100,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP100-F014,LTMD-CN5-G1993-VP100,1993,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP100-F015,LTMD-CN5-G1993-VP100,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP100-F016,LTMD-CN5-G1993-VP100,1993,instruction_candidate,textual,1.0,0.5,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP100-F017,LTMD-CN5-G1993-VP100,1993,instruction_candidate,textual,0.0,0.0,0,0,0,0,1,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP100-F018,LTMD-CN5-G1993-VP100,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP101-F001,LTMD-CN5-G1993-VP101,1993,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP101-F002,LTMD-CN5-G1993-VP101,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP101-F003,LTMD-CN5-G1993-VP101,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP101-F004,LTMD-CN5-G1993-VP101,1993,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP101-F005,LTMD-CN5-G1993-VP101,1993,expository_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP101-F006,LTMD-CN5-G1993-VP101,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP101-F007,LTMD-CN5-G1993-VP101,1993,question_candidate,textual,0.333333,0.0,0,0,0,0,1,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP101-F008,LTMD-CN5-G1993-VP101,1993,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP101-F009,LTMD-CN5-G1993-VP101,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP101-F010,LTMD-CN5-G1993-VP101,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP101-F011,LTMD-CN5-G1993-VP101,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP102-F001,LTMD-CN5-G1993-VP102,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP102-F002,LTMD-CN5-G1993-VP102,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP102-F003,LTMD-CN5-G1993-VP102,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP102-F004,LTMD-CN5-G1993-VP102,1993,expository_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP102-F005,LTMD-CN5-G1993-VP102,1993,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP102-F006,LTMD-CN5-G1993-VP102,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP102-F007,LTMD-CN5-G1993-VP102,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP102-F008,LTMD-CN5-G1993-VP102,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP102-F009,LTMD-CN5-G1993-VP102,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP102-F010,LTMD-CN5-G1993-VP102,1993,expository_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP102-F011,LTMD-CN5-G1993-VP102,1993,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP102-F012,LTMD-CN5-G1993-VP102,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP102-F013,LTMD-CN5-G1993-VP102,1993,expository_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP102-F014,LTMD-CN5-G1993-VP102,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP102-F015,LTMD-CN5-G1993-VP102,1993,instruction_candidate,textual,0.0,0.5,0,0,0,0,1,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP102-F016,LTMD-CN5-G1993-VP102,1993,instruction_candidate,textual,0.0,0.5,0,0,0,0,1,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP103-F001,LTMD-CN5-G1993-VP103,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP103-F002,LTMD-CN5-G1993-VP103,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP103-F003,LTMD-CN5-G1993-VP103,1993,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP103-F004,LTMD-CN5-G1993-VP103,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP103-F005,LTMD-CN5-G1993-VP103,1993,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP103-F006,LTMD-CN5-G1993-VP103,1993,expository_candidate,textual,1.0,0.5,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP103-F007,LTMD-CN5-G1993-VP103,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP103-F008,LTMD-CN5-G1993-VP103,1993,expository_candidate,textual,0.0,0.0,0,0,0,0,0,2,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP103-F009,LTMD-CN5-G1993-VP103,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP103-F010,LTMD-CN5-G1993-VP103,1993,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP103-F011,LTMD-CN5-G1993-VP103,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP103-F012,LTMD-CN5-G1993-VP103,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP103-F013,LTMD-CN5-G1993-VP103,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP103-F014,LTMD-CN5-G1993-VP103,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP103-F015,LTMD-CN5-G1993-VP103,1993,expository_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP103-F016,LTMD-CN5-G1993-VP103,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP103-F017,LTMD-CN5-G1993-VP103,1993,expository_candidate,textual,0.0,0.5,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP103-F018,LTMD-CN5-G1993-VP103,1993,question_candidate,textual,0.0,0.0,0,0,0,0,1,2,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP103-F019,LTMD-CN5-G1993-VP103,1993,instruction_candidate,textual,0.333333,0.0,0,0,0,0,1,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP103-F020,LTMD-CN5-G1993-VP103,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP103-F021,LTMD-CN5-G1993-VP103,1993,expository_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP103-F022,LTMD-CN5-G1993-VP103,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP103-F023,LTMD-CN5-G1993-VP103,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP103-F024,LTMD-CN5-G1993-VP103,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP103-F026,LTMD-CN5-G1993-VP103,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP104-F001,LTMD-CN5-G1993-VP104,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP104-F002,LTMD-CN5-G1993-VP104,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP104-F003,LTMD-CN5-G1993-VP104,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP104-F004,LTMD-CN5-G1993-VP104,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP104-F005,LTMD-CN5-G1993-VP104,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP104-F006,LTMD-CN5-G1993-VP104,1993,expository_candidate,textual,1.0,0.5,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP104-F007,LTMD-CN5-G1993-VP104,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP104-F008,LTMD-CN5-G1993-VP104,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP104-F009,LTMD-CN5-G1993-VP104,1993,instruction_candidate,textual,0.0,0.0,0,0,0,0,1,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP104-F010,LTMD-CN5-G1993-VP104,1993,expository_candidate,textual,1.0,0.5,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP104-F011,LTMD-CN5-G1993-VP104,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP104-F012,LTMD-CN5-G1993-VP104,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP104-F013,LTMD-CN5-G1993-VP104,1993,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP104-F014,LTMD-CN5-G1993-VP104,1993,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP104-F015,LTMD-CN5-G1993-VP104,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP104-F016,LTMD-CN5-G1993-VP104,1993,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP104-F017,LTMD-CN5-G1993-VP104,1993,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP104-F018,LTMD-CN5-G1993-VP104,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP104-F019,LTMD-CN5-G1993-VP104,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP104-F020,LTMD-CN5-G1993-VP104,1993,expository_candidate,textual,0.0,0.5,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP104-F021,LTMD-CN5-G1993-VP104,1993,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP104-F022,LTMD-CN5-G1993-VP104,1993,instruction_candidate,textual,0.0,0.0,0,0,0,0,1,0,1,1,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP104-F023,LTMD-CN5-G1993-VP104,1993,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP104-F024,LTMD-CN5-G1993-VP104,1993,instruction_candidate,textual,0.333333,0.5,0,0,0,0,1,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP104-F025,LTMD-CN5-G1993-VP104,1993,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP104-F026,LTMD-CN5-G1993-VP104,1993,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP104-F027,LTMD-CN5-G1993-VP104,1993,question_candidate,textual,0.0,0.0,0,0,0,0,0,3,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP104-F028,LTMD-CN5-G1993-VP104,1993,question_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP105-F001,LTMD-CN5-G1993-VP105,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP105-F002,LTMD-CN5-G1993-VP105,1993,expository_candidate,textual,0.0,0.5,0,0,0,0,0,2,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP105-F003,LTMD-CN5-G1993-VP105,1993,question_candidate,textual,0.333333,0.0,0,0,0,0,1,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP105-F004,LTMD-CN5-G1993-VP105,1993,expository_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP105-F005,LTMD-CN5-G1993-VP105,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP105-F006,LTMD-CN5-G1993-VP105,1993,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP105-F007,LTMD-CN5-G1993-VP105,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP105-F008,LTMD-CN5-G1993-VP105,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP105-F009,LTMD-CN5-G1993-VP105,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP106-F001,LTMD-CN5-G1993-VP106,1993,expository_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP106-F002,LTMD-CN5-G1993-VP106,1993,activity_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP106-F003,LTMD-CN5-G1993-VP106,1993,expository_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP106-F004,LTMD-CN5-G1993-VP106,1993,question_candidate,textual,0.0,0.0,0,0,0,0,0,2,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP106-F005,LTMD-CN5-G1993-VP106,1993,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP106-F006,LTMD-CN5-G1993-VP106,1993,question_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP106-F007,LTMD-CN5-G1993-VP106,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP106-F008,LTMD-CN5-G1993-VP106,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP106-F009,LTMD-CN5-G1993-VP106,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP106-F010,LTMD-CN5-G1993-VP106,1993,instruction_candidate,textual,1.0,0.0,1,0,1,0,0,0,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP106-F011,LTMD-CN5-G1993-VP106,1993,instruction_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP106-F012,LTMD-CN5-G1993-VP106,1993,activity_candidate,textual,1.0,0.0,1,0,1,0,0,0,0,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP106-F013,LTMD-CN5-G1993-VP106,1993,expository_candidate,textual,0.0,0.0,0,0,0,0,0,3,1,2,0,1,uncertain,AGREE_AB_0.1
LTMD-CN5-G1993-VP106-F014,LTMD-CN5-G1993-VP106,1993,heading_candidate,textual,1.0,1.0,1,1,1,1,0,0,0,0,0,1,uncertain,AGREE_AB_0.1
